id,daysUntilLastEdit,daysUntilSolved,countEditions
42687498,0,0,5
49344542,0,2,3
12653081,0,0,4
23222104,0,0,3
32493463,4,5,5
41318778,9,9,9
5774042,0,0,3
42394027,0,0,3
34817240,0,0,4
21181867,0,0,4
18341663,0,1,3
3323507,0,0,3
3826938,0,228,3
22893384,0,0,7
11066289,0,1,3
6677586,0,0,3
11770060,0,0,3
51067985,1,5,4
12159912,0,0,3
41771623,0,0,3
44295717,0,0,4
21008378,0,1,3
19844047,0,1,3
31953549,0,1,3
33408114,0,1,3
28614011,0,0,3
34342153,0,0,4
37288643,0,0,6
11655994,0,0,3
10261037,0,0,3
52837729,0,0,3
6953489,0,0,3
50073911,0,0,4
2509231,0,0,4
6482338,0,0,3
34540436,0,0,3
5916042,0,223,3
37985102,0,0,3
11628902,0,0,4
43878079,0,0,3
42054187,0,0,3
17903549,0,1,3
45423908,1,1,4
37109722,0,0,3
3370915,0,0,7
20010579,0,0,3
11734273,0,0,3
9378194,0,0,3
23333599,0,0,3
35774276,0,1,3
6300797,0,0,3
12352446,0,7,3
11563099,0,0,3
19332977,0,0,4
23892498,0,0,5
28280320,0,0,7
34586888,0,2,6
7799243,0,50,6
22947096,0,0,3
9453474,0,0,5
47016478,0,0,3
24827385,0,0,3
36691943,0,58,3
40423387,0,0,4
32465600,0,2,3
12416009,0,1,3
26871215,0,0,4
53188996,0,0,3
26145817,0,0,4
25770554,0,0,3
51143892,0,0,5
39054258,0,0,3
43136815,0,0,4
34150236,0,0,3
23083382,0,0,3
35834810,0,0,7
39398555,0,1,3
6220466,0,1,3
32034935,0,0,5
46233284,0,0,3
19744118,6,8,5
25774628,0,0,3
36726607,0,0,6
5995854,0,0,3
31905398,0,0,3
2923304,1,11,6
42005647,0,4,4
21760514,0,0,5
14555205,0,0,3
42280353,0,26,3
11819298,1,5,4
11116324,0,0,3
12684844,0,0,3
28589059,0,0,6
33697596,0,2,3
6007721,0,0,3
7907391,0,0,3
26175038,0,0,3
13091042,0,0,3
32164640,0,0,3
32625186,0,0,3
46782799,0,0,7
37322001,16,343,5
26151609,0,0,3
556861,108,756,4
13113739,0,1,4
33977626,0,1,5
48762773,0,0,3
53323735,0,0,3
6368776,0,2,3
19109860,0,0,3
11939357,0,1,4
38401285,0,0,3
3818573,0,0,3
18021695,0,0,4
52207524,0,4,3
978776,0,0,3
6626685,0,0,3
29630657,0,0,3
29592770,1,1,4
41485674,0,0,4
24729544,0,0,3
14268642,0,1,3
11836703,1,1,6
36599378,0,0,3
18863627,0,0,3
30567151,0,0,3
36313815,0,0,3
49039468,0,2,4
17553253,0,0,3
43932440,0,0,6
32127134,0,0,3
14274326,0,0,3
36888626,0,139,3
14467627,0,0,4
2812596,0,0,3
2457054,0,0,3
12073106,0,1,3
14097175,3,3,4
22853019,0,0,3
43437170,0,0,3
50119347,0,11,3
5103177,0,0,3
39512467,0,0,3
18392445,0,0,3
13003806,0,0,4
6972758,0,0,3
31886674,0,0,3
24035276,0,0,4
43593866,0,0,3
45779816,0,0,3
2376967,0,0,3
45554418,0,0,3
43203415,0,0,3
49836865,1,1,4
49618317,0,0,3
45422485,0,0,3
14203032,0,1,6
38976866,0,0,3
35259660,1,366,6
43475829,0,0,3
45107257,0,0,5
45453962,0,0,3
6971902,0,0,3
4921835,0,0,6
11902406,0,0,5
7793971,0,0,5
12724547,0,0,3
42060348,0,0,4
37064202,0,0,3
45241943,0,0,4
27444804,0,0,3
11155980,0,3,3
36521842,0,0,3
27537998,0,0,3
44055309,0,0,3
40522024,0,124,3
16460501,0,0,3
40527472,0,0,3
34656981,0,0,3
10543983,0,0,3
336333,0,69,3
50134097,0,0,4
34037067,0,0,3
32057249,0,0,3
36210978,0,0,3
40446692,0,0,5
39637119,0,0,6
45333021,0,0,3
47367775,0,0,5
26339378,0,0,3
11567749,0,0,3
12975067,0,0,3
53120324,0,0,3
264807,0,0,3
39478661,0,1,3
16990677,0,1,3
30517904,1,1,4
16363046,0,3,3
10498414,0,0,3
42356909,0,0,3
34809165,0,0,3
39531052,0,3,5
11853155,0,2,3
26362764,0,0,3
20797264,0,0,4
6996269,0,0,3
4109062,0,0,3
4925047,0,0,3
27484892,0,3,4
1339369,0,0,3
12874421,0,0,5
23857127,0,0,4
30517517,0,1,3
43519915,4,10,4
28548955,0,0,3
38933633,0,0,3
26922530,0,0,3
34144163,0,1,4
48294450,0,0,3
44780257,0,0,3
49934594,0,0,4
22036557,0,0,3
8857065,0,0,3
8883521,0,0,3
5517445,0,0,3
16108517,0,0,3
9845887,0,4,4
49881172,0,0,3
49895485,0,0,3
8885015,0,0,3
16561019,0,0,3
17239454,0,1,3
4649840,0,0,3
26573544,0,0,3
51264674,0,0,3
8628441,0,0,5
9161420,0,0,3
503573,0,0,3
8909663,0,0,3
28803253,0,0,4
53499066,0,0,5
9049410,0,0,3
4671106,0,1,4
9132479,0,0,4
9021498,0,0,3
29569162,1,1,4
5666251,0,20,3
9828586,0,0,3
31269353,0,0,6
8842177,0,0,3
417380,0,0,3
15987017,0,0,6
29834754,0,0,3
31253995,0,0,3
9019179,0,6,3
445855,0,0,4
552212,0,0,3
9714832,0,0,3
29833496,0,0,3
428112,0,0,3
49852678,0,0,3
8887531,0,29,3
49864555,0,0,3
4487395,0,0,4
53493022,0,0,4
5519176,0,3,3
16226937,0,0,3
47631297,0,0,3
5550688,0,0,3
8829926,0,0,3
22085828,0,0,5
8825161,0,0,5
22123228,6,6,4
31104003,13,433,5
9695539,0,0,3
31282751,0,0,4
31351388,0,1,4
9059812,0,0,3
9746309,0,0,3
53520131,0,0,3
15970755,3,4,4
8988107,0,0,3
8972272,0,0,3
49881391,0,0,4
9014769,0,0,3
8832557,0,0,3
5585701,0,9,3
48481154,7,8,7
8913669,0,0,3
51640093,0,0,5
29922868,0,1,3
8759232,0,0,3
9734574,0,0,4
517121,0,0,3
596003,0,0,3
15665399,0,0,4
16084155,0,0,5
15945355,0,0,3
29536635,2,2,7
29378034,0,0,5
9016539,0,32,3
9690903,0,0,3
491340,0,0,4
53511685,0,0,3
31302850,0,0,3
29363240,0,0,4
22132877,0,74,6
4454461,0,1,5
5654926,0,0,6
31291850,0,0,3
8684642,0,0,3
8880011,13,14,8
49870167,0,0,9
16629965,0,0,3
8966112,0,0,3
533364,0,0,3
15948761,0,0,3
4329406,0,0,4
29772381,0,0,3
8900246,0,1,3
48506558,0,0,3
48514741,0,0,6
9703234,0,0,6
31283915,0,0,3
16083035,0,0,4
4462421,0,0,7
5667242,0,2,3
16010387,0,0,6
22145984,0,0,5
1968048,0,1,5
48027737,0,0,6
15965575,4,7,5
9731327,0,0,3
558273,0,0,3
49920398,0,5,5
2017858,0,95,4
53542133,0,0,3
4658104,3,3,7
4591914,0,0,7
28667805,0,0,11
9082024,0,0,4
47579419,0,0,3
15336187,0,249,7
48504290,0,1,4
8945371,3,5,7
8691565,0,0,3
8863452,0,0,3
8811876,0,0,3
15971038,0,0,3
53564465,0,0,4
373093,0,0,3
31329332,2,6,4
495794,0,0,4
31307658,0,0,3
49846762,0,0,3
15680336,0,1,6
49874972,0,0,3
29459572,0,0,4
2031301,0,1,4
48088811,0,0,3
46606439,0,3,6
48135200,0,0,3
13423693,0,439,5
25455476,0,0,4
53485205,0,0,3
53532368,0,0,4
471926,0,0,3
22036460,0,0,4
5561049,0,0,3
382617,0,0,4
8833201,0,0,3
457157,0,27,4
31286254,0,0,4
31321657,0,0,4
468155,0,0,3
9291211,0,0,3
2212922,0,0,5
15899156,0,0,3
5658868,0,0,4
8858163,0,1,3
16584414,0,0,6
16494219,0,0,4
2043888,0,2,5
1936325,0,0,4
28866264,0,1,3
49853372,0,0,3
5526954,0,0,3
29826352,0,0,3
28806756,0,0,3
15947082,0,0,3
22054262,0,0,3
28854881,0,1,4
4556588,0,1,3
8098535,0,0,3
9750639,1,1,5
8852091,0,0,3
31244827,0,2,3
15973261,0,0,3
15678473,0,0,3
4556422,0,0,3
16513362,0,0,3
15352148,3,3,5
27284130,0,0,3
28559943,10,10,5
1874043,0,0,3
8126759,0,0,3
13689129,0,1,5
45650324,0,0,6
28421480,0,1,5
28909474,0,1,3
4382537,0,0,3
8683419,0,0,5
47614390,0,20,5
28120062,0,0,5
47658800,0,0,8
49864909,0,21,3
8898955,0,0,3
5465212,9,26,4
29452907,0,0,3
31313035,0,267,3
9092025,0,0,3
28831555,0,0,4
49909224,0,1,3
49395965,0,1,3
27302417,0,0,3
17230945,0,0,5
8057193,0,0,3
15049416,0,0,3
29336496,0,0,4
49418164,0,1,5
16246648,0,0,3
27905867,0,0,3
8886096,0,0,3
9132369,0,0,3
46621822,0,0,3
5567569,0,78,3
9086777,1,1,5
29410478,0,6,5
8807914,0,0,3
5560449,0,0,4
22074361,0,0,3
28877754,0,7,7
22052801,0,0,4
49900835,0,0,4
29383649,0,0,5
29195193,0,0,3
17180933,0,0,3
44153590,0,0,5
15225086,2,3,4
27366468,0,0,3
9775840,0,0,3
5595541,0,0,3
31295288,0,0,6
9086371,0,0,3
4354606,1,1,5
424375,0,0,3
17233701,0,0,3
16241987,0,1,3
50378657,0,0,4
29415950,0,0,3
27639858,0,0,3
16727017,0,0,3
8667868,0,0,3
16329240,0,0,6
16295227,0,0,4
30327607,0,1,6
29554298,0,4,3
9161841,0,0,7
27904691,0,0,3
47641502,0,0,3
4289520,0,0,3
8585348,0,0,3
16603425,0,0,3
28762357,0,0,5
9162448,0,0,3
16274194,0,0,3
16713988,0,0,3
15683526,0,0,3
28657765,0,0,3
16556582,0,0,3
8712955,0,0,3
8770617,0,0,3
8785755,0,0,3
50389472,0,0,3
14805843,0,0,3
16522591,0,0,3
4332458,0,0,3
4580835,0,0,3
9162856,0,19,3
5637175,0,0,3
9688023,0,0,3
5550449,0,0,3
9265352,0,0,4
8202228,0,564,3
1830478,2,9,5
28726903,0,0,4
51259224,0,0,3
51268525,0,0,3
13378102,0,0,4
27293073,0,0,3
46634105,0,1,6
49499247,0,11,3
29783920,0,0,3
596902,0,0,3
8923661,0,0,3
4336171,0,0,7
16483977,1,4,11
16556037,0,34,3
16005292,0,0,3
30339358,0,0,4
591133,0,0,5
28825932,0,0,5
28176452,0,0,3
29226433,0,1,3
24184936,0,0,3
13723689,0,0,4
858876,0,0,3
2100622,0,0,3
8415482,0,0,5
28979306,0,0,7
25078014,0,0,3
7516613,0,0,3
27279183,0,1,5
46593851,0,0,3
46675404,0,0,10
13624079,0,1,3
27003938,0,0,5
13908753,0,0,3
1852302,0,0,3
29259891,0,0,3
14994016,0,0,5
9173359,0,0,3
7162129,0,0,4
480438,0,129,4
4301989,0,0,3
4675255,0,0,3
15699779,0,0,3
4326826,0,0,3
26682099,0,0,5
15777519,0,0,3
14778745,3,4,8
49502238,0,0,3
5619486,0,0,3
49900052,0,1,4
29915432,0,0,6
44136886,0,0,7
30291372,0,0,4
15663098,0,0,3
16083570,0,7,3
48051743,0,0,3
4547776,0,0,3
25483503,0,0,3
9789001,0,0,3
28814265,0,0,3
48068004,0,0,3
48028373,0,0,3
28686886,0,0,3
8728279,0,0,3
48118171,0,0,3
4486622,0,0,3
17237872,0,0,3
28763014,0,0,4
9159165,0,0,4
8746999,0,0,3
29407388,0,0,3
46650125,0,0,3
47674145,0,0,3
31290060,0,2,4
8990879,1,181,7
28789805,0,0,3
27822556,0,0,5
51273385,0,1,4
16130945,0,0,4
8664248,0,0,3
4558223,0,0,3
17219109,0,0,3
8574158,0,0,4
47589881,0,0,3
8778337,0,0,3
30040861,0,0,3
13340270,0,0,3
1947510,0,0,3
47613013,0,1,3
16405848,5,8,7
28905487,5,5,5
46685376,0,0,3
30302494,2,4,6
16565269,0,0,3
28913938,0,0,3
4412782,0,0,3
15657416,0,0,3
17207224,0,0,4
46645199,0,0,4
8265517,0,0,3
28909601,0,0,3
30063103,0,0,7
51212848,0,0,3
4653041,0,0,3
2166361,0,0,4
15771965,0,0,3
48110942,0,0,3
28734680,0,0,6
51253987,0,0,3
17118117,0,0,3
1905579,0,0,3
4447282,0,6,3
15841515,0,0,9
16202898,0,0,3
27276111,0,1,3
9102572,0,0,4
8468167,0,0,3
29459568,0,0,3
13361869,0,0,5
30217456,0,127,5
52071989,0,0,5
4604538,0,0,3
44239392,3,3,8
7470916,0,0,3
28973153,0,1,3
24920846,0,1,3
15897221,0,0,5
29952813,0,0,3
15758814,0,0,3
2165246,0,0,6
28777403,0,0,3
51238645,0,0,5
8539486,0,0,3
27645101,0,0,8
7946817,0,0,3
16247407,0,2,3
29539704,0,6,3
15803407,0,0,3
8551602,0,0,3
27905808,0,0,5
30264250,0,0,5
15741620,0,0,4
8535359,0,0,3
20972916,0,23,5
12614873,0,0,3
43803617,0,2,3
18165778,0,2,3
33020630,0,0,4
16270611,0,0,3
28859058,0,0,3
27608338,0,0,3
30086421,0,0,3
39923404,0,0,3
16638356,0,1,3
42847947,0,0,4
24155709,0,0,4
28365839,0,0,3
27022145,0,0,4
25666615,0,0,3
30219557,0,0,3
15102934,0,6,3
29441159,0,0,3
4289221,0,2,3
16200946,0,0,3
15628023,0,0,3
14844669,0,0,5
17202434,0,0,3
47667431,0,1,3
15021523,0,0,4
17134844,0,0,3
16522620,0,7,3
16241985,0,0,6
30023507,0,0,10
51213399,0,0,4
28145423,0,180,3
16244714,0,0,5
49372917,13,22,6
4609426,0,0,3
1875351,0,2,3
13411416,0,0,3
4356243,0,0,3
39775263,5,193,4
7208966,0,0,3
29028487,0,0,3
7965757,0,0,3
16124904,0,0,5
28897846,0,0,3
50375003,0,0,3
13344707,0,2,4
13867525,0,0,6
24896035,0,1,3
8262667,0,0,3
4123509,0,0,5
8305037,0,1,3
24468266,0,0,3
39831418,0,0,3
2145218,0,0,3
50335258,0,0,3
13344959,0,0,5
45614200,0,0,7
8479344,4,25,7
8456826,0,0,4
45625001,0,0,3
9224204,0,0,3
26611406,0,0,4
16897338,0,0,3
2101961,0,0,3
27860451,0,0,6
28813640,0,0,3
27583171,0,0,5
15785561,0,0,3
8279000,0,0,3
13321726,0,0,3
39878171,0,0,3
7999344,0,0,3
47631988,0,2,3
15364304,0,0,5
2165168,0,0,3
16421547,0,0,3
15500883,0,0,7
9298088,0,0,3
25465859,0,0,3
13668663,0,7,3
26483181,0,0,6
27207028,0,0,3
27656892,0,0,3
24250327,0,0,4
8038345,0,0,3
24249411,0,0,3
25702696,0,44,3
16012156,0,0,4
29532025,0,0,3
22134230,0,1,3
16488886,0,0,3
47623623,0,0,3
47640221,0,0,3
8506773,0,0,3
14953377,0,0,3
42847989,0,0,5
5513922,0,0,3
22029437,0,0,3
9144153,0,0,4
1870798,0,1,5
26609265,0,0,3
24155113,0,0,5
28493053,0,0,3
8347939,0,0,4
28113353,0,0,3
29033746,0,0,3
42829907,0,2,4
23991059,0,0,7
26999911,0,0,4
27719457,0,2,4
27328551,0,2,3
22086496,0,0,3
27264029,0,0,3
16697897,0,0,3
4349155,0,0,4
4621354,0,0,3
8239184,0,2,3
46714769,0,0,4
7959272,0,0,3
8209658,0,0,4
15613861,0,22,3
15860963,0,1,3
29847665,0,0,3
4383579,0,98,3
15841863,17,19,5
17241627,0,0,3
28116029,0,0,3
16063576,0,0,3
1957600,0,0,5
16213484,0,0,3
16761635,0,0,3
28729429,0,0,3
9254066,0,0,6
45662708,0,0,3
2081175,0,0,4
13804001,0,1,3
26714612,0,0,3
28892801,0,0,4
4383167,0,0,3
9125980,0,0,4
9128425,0,0,3
4584300,0,0,3
30236499,0,0,3
49952391,0,0,3
8700495,0,0,7
29389575,0,0,3
28104277,0,0,7
9269184,0,0,3
15969336,0,0,3
29368372,0,0,3
29346882,0,0,3
15809333,0,0,9
15683964,0,0,3
30054408,0,0,3
13398261,0,0,3
46692922,0,0,3
28793734,0,0,4
8009461,0,0,3
24153905,0,0,3
2175076,0,0,3
29269939,0,0,4
5678210,0,0,3
31349881,0,0,3
481080,0,0,3
4517712,0,0,4
9315433,0,0,3
7950680,0,0,4
25848215,0,0,3
28092273,0,0,3
15353386,0,0,3
27117636,0,0,3
9247414,0,0,3
9234531,0,0,3
46565419,2,2,10
28379871,0,0,3
24888915,0,0,3
45692827,0,0,3
44193333,0,0,3
13903751,0,0,3
42872109,0,0,3
30249953,0,249,3
14991850,1,1,4
13656218,0,0,3
13702733,0,1,3
24277933,0,0,3
14048016,0,0,4
23991854,0,0,3
14736733,0,0,4
26791107,0,0,4
23061119,0,0,4
51236579,0,1,3
4533370,0,0,3
28670930,0,0,3
29578797,0,0,3
14978500,0,0,4
30186925,2,3,8
25552949,0,0,4
39916602,0,0,4
14659949,0,27,6
42822580,0,0,4
7387116,0,1,3
8554283,0,4,5
8491838,7,37,5
27240692,0,18,3
28679074,0,0,4
4097546,0,0,4
29227140,0,17,4
29499433,0,0,3
15095293,0,1,5
30289779,0,0,3
9837065,0,0,4
8875878,0,0,3
29744181,0,1,8
8912898,0,0,3
8922774,0,0,4
22088786,0,0,5
15900090,0,0,4
47603329,0,0,3
4573282,0,0,3
30083295,0,0,4
27360102,0,128,5
8686651,0,0,4
27739735,0,1,3
13737202,0,0,3
24153585,16,28,5
48053572,0,0,3
16070533,0,103,3
9201199,0,0,3
16782746,0,0,4
15317602,0,0,3
28162139,0,0,4
27568117,0,0,4
7547934,0,277,4
14775064,0,0,3
4243788,0,0,5
4127965,2,11,6
25100391,0,0,3
13520672,0,0,3
26557596,1,9,4
29279998,0,35,3
8422690,24,28,6
16185652,0,0,3
30275074,0,0,3
27295414,0,413,3
6205320,217,217,5
49482318,0,0,3
13331091,0,0,3
45617201,0,1,3
29292248,0,0,3
27010494,0,19,4
662986,0,17,3
29251157,0,0,3
25452107,0,0,3
25965542,0,0,3
47687090,0,0,4
8259647,0,1,3
27782444,0,0,3
4297817,0,0,3
4170098,0,7,4
27075439,0,0,3
14157908,0,0,3
24493488,0,0,5
24227599,0,0,3
39823964,0,0,3
44634248,0,0,3
2139812,0,0,3
4410169,0,0,3
27106193,0,1,3
28373287,0,0,6
25955223,0,0,4
45642712,0,1,4
28450060,0,0,3
15102904,0,0,4
4117776,0,0,5
15394113,0,0,3
16760174,0,1,4
49491417,0,0,3
8192930,0,0,3
1259305,1,16,6
5095782,0,0,4
51714157,0,0,3
1983923,0,0,3
28742969,0,0,4
29504571,0,0,3
16051241,0,0,3
27919843,27,27,5
4309675,0,0,3
16101711,0,0,3
27926542,0,0,4
16697148,0,0,6
28702367,2,2,4
27707166,0,0,3
13777580,0,0,5
13649857,0,0,4
24276467,0,0,3
15147777,1,1,8
856888,0,0,3
7169370,0,0,3
25945494,0,0,3
25855510,0,87,3
16861966,0,0,3
8371659,0,1,3
2197524,0,0,3
14713633,0,0,3
45696049,0,0,3
7020429,0,0,3
521792,0,0,4
9030498,0,0,3
8883980,0,1,5
44189425,0,0,3
2171336,0,0,3
15862917,0,0,3
847465,1,4,7
13959335,0,0,3
14701379,0,0,3
28384159,0,4,3
22799754,0,0,3
13226442,0,0,3
20895747,0,0,4
12641899,0,0,3
809818,0,0,3
33080073,0,0,3
43251847,4,6,4
41869170,0,0,3
18283792,0,0,3
11262364,0,1,3
48165520,0,0,4
28253890,1,6,7
29563292,0,0,4
27220558,0,7,3
39894424,0,0,3
8230542,0,0,4
13991139,0,0,5
39927784,0,0,3
24232401,0,0,6
8128083,0,0,3
8197192,0,0,3
28414831,0,0,3
9212578,0,0,3
14841465,0,709,3
7981820,0,0,5
28421629,0,1,3
9237725,0,0,3
45726463,0,0,3
8580162,0,1,3
13623997,0,0,5
9308217,0,0,3
29270465,0,0,3
21990408,0,0,3
33862379,0,0,3
30950289,0,0,3
23248765,0,0,4
40191157,0,0,3
3573525,0,0,3
33627948,0,0,3
17468723,0,1,3
10053992,0,0,3
27600101,0,0,3
26599745,0,0,3
29195392,0,1,3
8573417,0,0,3
25876812,0,0,3
4362501,0,0,4
4295407,0,0,3
15290596,0,0,5
2270230,0,0,3
4355205,0,0,3
7344264,0,0,3
14732081,0,6,3
14092160,0,1,3
25870338,0,1291,3
18659593,0,0,3
38749543,0,0,3
32344505,0,0,3
30445766,0,1,3
15003511,0,4,3
14880785,0,0,3
15286632,0,0,4
13706373,0,0,5
13681571,0,0,3
13914564,0,0,3
8410137,0,0,5
14182705,0,107,4
24362331,0,1,6
13161520,0,0,3
7429942,0,0,3
25692963,0,0,4
14579398,0,0,5
50416740,0,3,6
18248384,0,0,5
11096505,2,7,4
25182784,0,0,3
48144690,0,0,3
8265221,0,0,3
15347258,0,0,3
9283521,0,0,3
16771000,0,0,5
25548646,0,0,3
2294869,0,1,4
26537526,0,0,6
10089032,0,15,3
1770707,0,0,4
25372428,0,0,4
30346969,0,0,6
2271724,0,0,3
847077,0,0,4
44642621,0,0,4
4698539,0,0,3
28494804,0,0,3
14182249,0,0,3
25925189,0,0,4
15765670,0,0,3
24265110,0,1,3
16681764,0,0,3
28431998,0,8,4
26670220,0,0,4
13344814,0,0,3
25917553,0,0,3
4373308,0,0,3
42770886,0,0,4
7440572,0,0,3
8092469,0,0,3
22673604,0,0,4
11291926,0,0,3
12580135,0,14,3
16653613,0,0,3
17242237,0,0,4
52133718,0,0,3
15911535,0,0,3
22058373,0,0,3
27381450,0,0,3
13800320,64,70,8
1924914,0,0,3
1922204,0,0,3
28414768,0,0,3
7971885,0,0,4
42839843,0,4,3
16843906,0,0,3
8411266,0,0,3
29899071,0,1,3
45649092,0,0,4
32415932,0,2,3
835349,0,1,3
37018242,0,0,3
23878458,0,0,8
47244119,0,0,4
28981562,0,0,3
3415081,0,15,5
42842215,0,0,3
14498382,0,4,5
22683289,0,0,10
4311399,0,0,3
13777112,0,0,6
42827879,0,0,4
16821783,0,0,4
7560295,0,0,3
26465783,0,0,3
12541280,0,49,3
14931278,0,0,3
41851916,0,0,3
13368062,0,0,3
13782278,0,0,3
16932511,0,0,3
24909994,0,0,3
22141159,0,0,3
8677484,0,0,3
9168860,0,0,4
15742875,0,1,5
2060283,0,0,3
12565912,0,8,4
43825001,0,0,3
891335,0,0,3
9412874,0,125,3
50409257,0,0,3
21765609,0,1,3
34499521,0,0,4
4535288,0,0,4
27394851,0,0,3
17136333,0,0,3
8530577,0,0,5
14930703,0,0,3
27846675,0,0,3
8145008,0,0,3
8097711,0,0,3
7046086,8,19,4
15152427,0,0,3
7434781,0,2,3
3388210,12,12,5
15389058,0,0,3
734002,0,0,3
43275486,0,0,3
11303912,0,0,3
13114616,0,0,3
43340417,0,14,5
12537140,0,0,3
14499878,0,5,3
852135,0,0,3
15505975,0,0,6
30606221,0,0,3
14982141,0,0,3
2129277,0,0,3
2125509,0,0,3
14057807,0,0,4
15859643,0,0,3
16850074,0,0,3
787966,0,24,3
4219341,0,0,3
15434967,0,0,3
15271601,0,0,3
23705221,0,0,9
12615792,0,19,3
15525329,0,0,3
46858974,0,237,5
7215249,0,0,5
8028742,0,0,3
8491667,0,0,5
4298424,0,0,3
39871649,0,0,4
4333380,0,0,3
4153111,0,0,3
19952991,0,0,3
39712690,0,1,5
11239039,0,0,3
42884026,0,0,3
32430737,0,0,4
19158108,0,0,3
24687468,1,2,4
11102795,0,0,3
28122037,0,0,4
8483504,0,0,3
4426002,0,0,3
25472103,0,0,3
14052576,0,0,6
13809050,0,0,3
13988029,0,0,4
662712,0,0,4
16776300,0,0,3
13625634,0,0,6
13852527,0,0,3
15232720,0,0,4
25080201,0,1,3
682621,0,0,3
10229977,0,0,3
42901418,0,21,4
9159203,0,0,3
7944462,0,0,3
14017515,0,0,6
13883385,0,0,3
13414870,0,3,3
16714595,0,0,3
4169856,1,1,4
15286854,0,1,3
23984919,0,0,3
7112635,0,0,4
8536987,0,0,3
16667746,0,0,4
25554259,0,0,3
4831755,0,0,3
15050591,0,0,3
4234769,0,0,3
29224178,0,0,3
8094805,0,0,3
29044637,0,2,6
8533104,0,0,3
25657241,0,6,3
14816053,0,0,3
7711411,0,0,3
36983300,0,1,4
9919463,0,0,5
32982167,0,428,4
42984397,0,5,3
12543987,0,0,8
40965880,0,0,3
48143901,0,0,3
22757199,0,0,3
3123662,0,1,3
4461860,0,0,4
46688116,0,7,3
28207634,0,0,3
25117710,0,0,3
13186908,1,23,5
10059228,1,1,5
25150038,0,115,3
3437542,0,0,4
6799492,2,2,5
20904588,0,0,5
6786673,0,0,4
33644782,0,0,3
27105490,0,0,5
8271105,0,0,3
8502831,0,0,4
3071680,0,0,4
6720521,0,0,3
723828,773,1318,5
39694626,0,0,3
15229325,0,0,3
7422292,0,0,3
27688423,0,0,3
40880543,0,0,3
1653645,3,3,5
10287334,0,0,3
46859103,0,0,3
25378599,0,190,3
5550549,0,0,5
9098194,0,0,3
3464205,0,0,3
12546915,0,0,4
17844728,0,0,5
15437915,3,3,6
25189789,0,0,3
19538933,0,2,3
44482379,0,0,3
28702707,0,0,3
16833643,0,0,5
45650573,0,0,4
29963617,0,538,3
13971040,0,0,4
26575513,0,0,3
42701129,7,167,13
43323873,0,0,3
3555474,1,43,5
25969530,0,0,8
7613735,0,0,3
23901217,0,0,5
31126568,0,0,5
7266153,0,8,5
20618081,0,0,4
12189078,0,0,4
38947267,0,0,3
41254431,0,0,4
33391198,0,0,3
24340603,0,0,5
25390858,0,1,7
41868876,0,0,3
3036632,5,8,6
5256249,0,0,7
3173335,0,1,3
6750300,0,0,3
33622527,0,0,4
18262876,0,0,4
28917207,0,1,4
30650256,0,0,3
1218801,0,0,3
46082865,0,0,3
19264135,0,332,6
19343707,0,0,3
44298137,0,0,5
9151074,0,1,3
13624064,0,0,4
29256608,0,0,3
8210508,0,0,4
4132471,0,0,4
15314776,0,0,3
25070795,0,1,3
28456727,0,0,3
14137539,0,0,5
28950366,0,0,4
14102138,0,0,3
17724897,0,0,3
46872780,0,0,3
4766155,0,0,6
8051968,0,0,3
13812946,0,0,3
23086204,0,34,5
20645013,0,0,5
21881798,0,0,3
39407032,0,0,3
11187642,0,0,3
23676368,0,0,5
19115296,0,0,3
3737393,0,0,5
50493964,0,0,5
40868854,0,0,3
35475636,0,0,3
9308166,0,0,3
14886813,0,0,3
24281640,0,0,3
45708918,0,29,3
45679254,0,1,3
15253697,0,0,5
15166380,0,0,3
41589781,65,303,5
28716777,0,0,4
26677049,0,0,3
16196316,0,0,3
1972237,0,0,3
25083293,0,0,3
43304169,0,0,3
23644713,0,0,5
28458079,0,0,3
4089028,0,0,4
29316340,0,0,4
8209095,0,0,3
15388537,0,0,3
13841599,0,0,3
7219113,0,0,3
28969748,0,0,6
29319604,0,0,5
8502827,0,0,5
13817348,0,152,3
7268510,0,0,5
7291214,0,0,3
3924406,0,0,4
32421297,0,0,3
3605158,0,0,3
14762074,0,0,3
14712120,3,4,6
40874389,0,0,3
743493,0,0,3
7355151,0,0,3
21984099,0,0,3
50977212,0,1,3
10681637,0,0,3
46741567,0,0,3
34361796,0,0,3
25269907,0,0,4
19516030,0,0,3
40424458,0,0,3
33323809,0,0,3
34334143,0,0,3
14836470,0,0,3
40849317,40,47,4
13594531,0,0,4
38053113,0,150,8
14883747,0,0,3
7677406,0,0,3
15384923,0,0,3
10134935,0,192,3
30601738,0,0,3
25626699,0,0,3
11219857,0,0,3
21929867,0,0,5
25871908,0,0,3
15198865,0,0,5
25377301,0,0,3
11252779,0,0,3
14561115,0,0,6
20715082,0,0,3
25849211,0,0,3
23635514,0,0,3
41790189,14,14,6
12569863,0,3,3
44410572,0,3,3
16928588,0,1,8
13621533,0,0,3
27721872,0,0,3
26510284,0,0,3
25243204,0,0,8
11195994,0,0,13
12580134,0,0,3
33619598,0,0,5
9757228,0,0,3
51638746,0,18,3
8936388,0,0,3
14686568,0,0,3
23286131,0,0,5
35435716,0,0,3
9949748,0,1,5
20182113,0,1,3
17818259,0,0,3
38894797,0,0,3
30633560,0,0,3
25134509,0,0,4
